"time","gain.y"
140.864,0.060026796895451366
140.87,0.060021071996595614
140.876,0.06001400806403574
140.882,0.06000594817332119
140.888,0.05999722827742822
140.894,0.05998817397458553
140.9,0.05997909218458811
140.906,0.0599702022402207
140.912,0.059961512824561844
140.918,0.059953019297878204
140.924,0.05994471406074068
140.93,0.05993651532592857
140.936,0.05992833512301751
140.942,0.05992011706766706
140.948,0.05991183519251265
140.954,0.05990349437435266
140.96,0.059895131167013525
140.966,0.05988681021209032
140.972,0.05987855284591011
140.978,0.05987035858336232
140.984,0.059862226942740876
140.99,0.05985415744572936
140.996,0.05984614961738604
141.002,0.059838202986128526
141.008,0.05983031708371862
141.014,0.05982249144524654
141.02,0.059814725609115466
141.026,0.059807019117025656
141.032,0.05979937151395849
141.038,0.05979178234816044
141.044,0.059784251171126734
141.05,0.05977677753758529
141.056,0.05976936100548012
141.062,0.05976200113595487
141.068,0.05975469749333621
141.074,0.05974744964511706
141.08,0.05974025716193995
141.086,0.05973311961758004
141.092,0.05972602928027056
141.098,0.05971893031449287
141.104,0.059711774249227634
141.11,0.05970453183109219
141.116,0.05969719343775664
141.122,0.05968977004679271
141.128,0.059682294181702206
141.134,0.059674811631783745
141.14,0.05966733010870153
141.146,0.0596598496216312
141.152,0.059652370179740566
141.158,0.05964489179218968
141.164,0.0596374144681306
141.17,0.05962993821670759
141.176,0.05962246304705681
141.182,0.059614988968306436
141.188,0.05960751598957656
141.194,0.059600048455578127
141.2,0.05959327964091053
141.206,0.05958828860946413
141.212,0.05958598691484255
141.218,0.05958711537673776
141.224,0.059592244401650236
141.23,0.059601777090398586
141.236,0.05961595393871942
141.242,0.059634889862090965
141.248,0.05965876139783859
141.254,0.05968785032697706
141.26,0.059722517479387505
141.266,0.05976317116705186
141.272,0.05981032722157222
141.278,0.05986458238623389
141.284,0.05992615194005374
141.29,0.059995026907270155
141.296,0.060071201849978606
141.302,0.06015466160393218
141.308,0.06024529963414371
141.314,0.06034296283547365
141.32,0.060457149994706576
141.326,0.06058871570392907
141.332,0.06073695844332775
141.338,0.06090116868562273
141.344,0.061080659859946505
141.35,0.061274798615243244
141.356,0.0614830794010188
141.362,0.061705160536952096
141.368,0.0619408301614995
141.374,0.062189899005946236
141.38,0.06245220320194342
141.386,0.0627276051897659
141.392,0.06301591000962739
141.398,0.06331681346357806
141.404,0.06362995155150959
141.41,0.06395551055875276
141.416,0.06429359086980539
141.422,0.06464388732719722
141.428,0.06500563538160113
141.434,0.0653776543962281
141.44,0.06575830979722694
141.446,0.0661454117321712
141.452,0.0665358845059916
141.458,0.06692699970461174
141.464,0.06731662142035698
141.47,0.0677030292676636
141.476,0.06808482053601109
141.482,0.06846114873032913
141.488,0.06883138287695004
141.494,0.06919300388997453
141.5,0.069544011629619
141.506,0.06988356924045705
141.512,0.07021215873454058
141.518,0.07053171555682182
141.524,0.07084569428999668
141.53,0.07115827497987694
141.536,0.07147042966434154
141.542,0.07178244450425866
141.548,0.07209445590220905
141.554,0.07240675911304252
141.56,0.07271963270059913
141.566,0.07303303043050466
141.572,0.07334667109407247
141.578,0.07366033978192589
141.584,0.07397353929781661
141.59,0.0742854364744326
141.596,0.07459525219216419
141.602,0.07490224467488486
141.608,0.07520546896421976
141.614,0.07550448592500562
141.62,0.07580084154029784
141.626,0.0760952645327814
141.632,0.07638752670203744
141.638,0.07667658525556716
141.644,0.07696073777764965
141.65,0.07723778288339361
141.656,0.07750541664267345
141.662,0.07776198421801653
141.668,0.07800606080946994
141.674,0.07823645335380526
141.68,0.0784528020891144
141.686,0.07865497733821722
141.692,0.07884278092596654
141.698,0.07901577748312978
141.704,0.07917304902114863
141.71,0.07931387557556663
141.716,0.07944064410490202
141.722,0.07955967113040928
141.728,0.07967123435120248
141.734,0.07977576280962885
141.74,0.07987359968974433
141.746,0.07996470159606124
141.752,0.08004907537861615
141.758,0.0801267950185479
141.764,0.08019800493829027
141.77,0.08026292322733411
141.776,0.08032184469310079
141.782,0.08037508217857384
141.788,0.08042285386058132
141.794,0.08046532978154955
141.8,0.08050265206007114
141.806,0.08053509137474388
141.812,0.08056283850347203
141.818,0.08058595103623951
141.824,0.08060439148154895
141.83,0.08061814333512643
141.836,0.08062724430149183
141.842,0.08063181868545793
141.848,0.0806321841696931
141.854,0.08062875242861864
141.86,0.08062201867894737
141.866,0.08061258129554615
141.872,0.08060103735986317
141.878,0.08058791414742426
141.884,0.0805736658537633
141.89,0.08055868745475693
141.896,0.08054333346434332
141.902,0.08052791328840116
141.908,0.08051255984251839
141.914,0.08049729198567838
141.92,0.08048215202915694
141.926,0.0804672001003899
141.932,0.08045247862946613
141.938,0.0804380083490213
141.944,0.0804237909652437
141.95,0.0804098104333096
141.956,0.0803960341422887
141.962,0.0803824137954328
141.968,0.08036889923511516
141.974,0.08035548469524273
141.98,0.08034216946716567
141.986,0.08032895284622674
141.992,0.08031583413176453
141.998,0.08030281262711628
142.004,0.0802898876396194
142.01,0.08027705848061295
142.016,0.08026432446543791
142.022,0.08025168491343702
142.028,0.08023913914795397
142.034,0.08022668649633169
142.04,0.08021432628991047
142.046,0.0802020578640252
142.052,0.08018988055800193
142.058,0.08017779371515416
142.064,0.08016579668277819
142.07,0.08015388881214848
142.076,0.0801420694585119
142.082,0.08013033798108189
142.088,0.08011869374303192
142.094,0.08010709738043563
142.1,0.08009544356209317
142.106,0.0800836604274271
142.112,0.08007171286261841
142.118,0.08005960405464473
142.124,0.08004737757563164
142.13,0.0800351186599435
142.136,0.08002294555300583
142.142,0.08001095530067061
142.148,0.07999920203854824
142.154,0.07998769885507552
142.16,0.0799764208989598
142.166,0.07996530830097871
142.172,0.07995426771207982
142.178,0.07994322765453755
142.184,0.07993218734242549
142.19,0.07992114679277744
142.196,0.07991030404292819
142.202,0.0799014190920483
142.208,0.07989625612606767
142.214,0.07989616353099893
142.22,0.07990209131256634
142.226,0.0799145950406516
142.232,0.07993382151955511
142.238,0.07995964267695652
142.244,0.07999242814396712
142.25,0.08003250684878628
142.256,0.08008003186407289
142.262,0.0801349917650108
142.268,0.0801972403812246
142.274,0.08026650796831945
142.28,0.08034243381615473
142.286,0.08042472120495274
142.292,0.08051308378492611
142.298,0.08060723980357923
142.304,0.08070686920326814
142.31,0.08081159365045475
142.316,0.08092289938652684
142.322,0.08105958038263932
142.328,0.08122176398993797
142.334,0.08140932902725115
142.34,0.08162189361189967
142.346,0.08185883526510372
142.352,0.08211931222587861
142.358,0.08240228495983061
142.364,0.08270659147729884
142.37,0.08303115203718614
142.376,0.08337485763085084
142.382,0.08373656191146625
142.388,0.08411503600707
142.394,0.08450901986425995
142.4,0.08491727438323395
142.406,0.08533862941522931
142.412,0.08577206796869898
142.418,0.08621667261363157
142.424,0.08667163215347781
142.43,0.08713621069946913
142.436,0.08760965566792335
142.442,0.08809116971976715
142.448,0.08857992247120644
142.454,0.0890750848003361
142.46,0.08957575654154794
142.466,0.09008094894828364
142.472,0.09058963320294365
142.478,0.09110085434910295
142.484,0.09161375647204996
142.49,0.09212760695292241
142.496,0.09264181993241247
142.502,0.09315594983146507
142.508,0.09366969928763616
142.514,0.09418283513596876
142.52,0.09469504195648766
142.526,0.09520589588045603
142.532,0.09571484556689551
142.538,0.09622121271610874
142.544,0.09672420850508114
142.55,0.097222930921671
142.556,0.09771646631735932
142.562,0.09820403177529877
142.568,0.09868498815781962
142.574,0.09915878075518227
142.58,0.09962492087359336
142.586,0.10008306864457575
142.592,0.10053302108947673
142.598,0.10097458186182688
142.604,0.10140741782215357
142.61,0.10183105219023503
142.616,0.1022446755133703
142.622,0.10264717190753647
142.628,0.10303736921396474
142.634,0.10341408754083355
142.64,0.10377635971284108
142.646,0.10412330745057752
142.652,0.10445410428254964
142.658,0.1047679408548521
142.664,0.1050639621097664
142.67,0.10534127737557873
142.676,0.10559898305708937
142.682,0.10583619088750652
142.688,0.10605206262984715
142.694,0.10624585287772974
142.7,0.10641710223828613
142.706,0.10656571845475482
142.712,0.1066919250068619
142.718,0.10680990049127037
142.724,0.1069252683981799
142.73,0.10703840233983948
142.736,0.10714931206847707
142.742,0.10725734422268887
142.748,0.10736142362957785
142.754,0.10746033017136267
142.76,0.10755291822052895
142.766,0.10763860357770887
142.772,0.10771693399089222
142.778,0.10778755264267531
142.784,0.10785013810098891
142.79,0.10790448213924224
142.796,0.10795054449250276
142.802,0.10798842033446981
142.808,0.10801832970486962
142.814,0.10804077712361349
142.82,0.10805652569961344
142.826,0.10806605930184561
142.832,0.10806980269105249
142.838,0.10806831425079569
142.844,0.10806226986137457
142.85,0.10805239743603065
142.856,0.1080394656383312
142.862,0.1080242719545537
142.868,0.10800714381472426
142.874,0.10798827216529322
142.88,0.10796790178896205
142.886,0.10794640497053512
142.892,0.10792432132310245
142.898,0.10790223774069033
142.904,0.10788074600816944
142.91,0.10785991095454234
142.916,0.10783961652955615
142.922,0.10781971767411178
142.928,0.1078000493123573
142.934,0.10778047205874855
142.94,0.10776088518828911
142.946,0.10774122467736968
142.952,0.10772146282796649
142.958,0.10770160877488923
142.964,0.10768170917124707
142.97,0.10766179624149995
142.976,0.10764185737622599
142.982,0.10762188911568
142.988,0.10760189736822943
142.994,0.10758189745688285
143,0.10756191411417526
143.006,0.10754198137974821
143.012,0.1075221392516351
143.018,0.1075024210119801
143.024,0.10748285012536635
143.03,0.10746344040497056
143.036,0.10744419627165003
143.042,0.10742511305830889
143.048,0.10740617734607884
143.054,0.10738738019480484
143.06,0.10736872064932086
143.066,0.10735019775934601
143.072,0.10733181057950124
143.078,0.10731355816932482
143.084,0.10729543959328636
143.09,0.10727745392080021
143.096,0.10725960022623716
143.102,0.10724187758893539
143.108,0.10722428509321008
143.114,0.10720682182836204
143.12,0.10718948688868558
143.126,0.10717227937347501
143.132,0.10715519838703025
143.138,0.10713824303866164
143.144,0.10712141244269352
143.15,0.10710470571846738
143.156,0.10708812199034358
143.162,0.10707166038770265
143.168,0.10705532004494545
143.174,0.10703909881550792
143.18,0.10702296163901125
143.186,0.10700686513313144
143.192,0.10699077376049737
143.198,0.10697529688138575
143.204,0.10696237778396167
143.21,0.10695358226910137
143.216,0.10695001752246587
143.222,0.10695228892857865
143.228,0.10696055080954166
143.234,0.10697454508244043
143.24,0.10699390989757414
143.246,0.10701870674703598
143.252,0.1070490369753848
143.258,0.1070850242679809
143.264,0.10712671130106448
143.27,0.10717410081621404
143.276,0.10722718331326561
143.282,0.1072859150640751
143.288,0.10735030600694073
143.294,0.1074205282948326
143.3,0.10749691329614373
143.306,0.10757994698148075
143.312,0.10767026456448645
143.318,0.107769317163269
143.324,0.10788071971861238
143.33,0.1080078720207375
143.336,0.10815336155691768
143.342,0.10831879959170888
143.348,0.10850471758804085
143.354,0.10871050425042798
143.36,0.10893436743667909
143.366,0.10917485298834421
143.372,0.10943155908828593
143.378,0.10970371689385985
143.384,0.10999020098328016
143.39,0.11028953908541062
143.396,0.11059991799411215
143.402,0.11091918255264908
143.408,0.11124348346796832
143.414,0.11156862064549407
143.42,0.11189178832417579
143.426,0.11221157670352647
143.432,0.11252795763499196
143.438,0.11284246228873807
143.444,0.11315824463294458
143.45,0.11347727853968617
143.456,0.1137998750092496
143.462,0.11412627011842054
143.468,0.11445657795964237
143.474,0.11479060923194846
143.48,0.11512800572224985
143.486,0.11546826780093442
143.492,0.11581122426775492
143.498,0.11615673350684311
143.504,0.11650436215802203
143.51,0.11685338518602927
143.516,0.11720278426936291
143.522,0.11755124330691402
143.528,0.11789705338009823
143.534,0.1182356365046449
143.54,0.1185622827776586
143.546,0.11887385072477023
143.552,0.11916891780398349
143.558,0.11944798316760519
143.564,0.1197133964903454
143.57,0.1199692680487949
143.576,0.1202173063288564
143.582,0.1204578524115237
143.588,0.12069128304515726
143.594,0.12091807484412853
143.6,0.1211389154122764
143.606,0.12135457584449394
143.612,0.12156598728284788
143.618,0.1217751962047077
143.624,0.12198382197909573
143.63,0.12219251018560039
143.636,0.1224009339115596
143.642,0.12260779835309825
143.648,0.12281083665720016
143.654,0.12300698720555925
143.66,0.12319480094044369
143.666,0.1233735777887864
143.672,0.12354282877099966
143.678,0.12370227476307101
143.684,0.1238518631319174
143.69,0.1239918087327303
143.696,0.12412249671815691
143.702,0.12424366128455469
143.708,0.12435514001745009
143.714,0.12445711878965314
143.72,0.1245501702426564
143.726,0.12463496359982115
143.732,0.12471246715906859
143.738,0.12478396119453784
143.744,0.12485079673849118
143.75,0.1249139732469862
143.756,0.12497409292149947
143.762,0.1250313801038826
143.768,0.1250856706655319
143.774,0.12513637350385803
143.78,0.12518260737522932
143.786,0.1252240287195813
143.792,0.12526044730437558
143.798,0.12529173033213353
143.804,0.12531780950088578
143.81,0.12533869729011388
143.816,0.12535449114720673
143.822,0.12536533194361013
143.828,0.12537128726078123
143.834,0.1253725520432463
143.84,0.12536947446200797
143.846,0.12536254361863225
143.852,0.12535239096878775
143.858,0.12533979934548053
143.864,0.12532556950043788
143.87,0.1253100897975529
143.876,0.1252936711574534
143.882,0.12527658629886904
143.888,0.12525912281368753
143.894,0.12524153769741225
143.9,0.12522402133444518
143.906,0.12520667700890892
143.912,0.12518950026434314
143.918,0.12517245843536592
143.924,0.12515549723315952
143.93,0.1251385800452046
143.936,0.12512168577093893
143.942,0.12510479600801927
143.948,0.12508789498219602
143.954,0.12507096950452073
143.96,0.12505400895152627
143.966,0.12503700228895226
143.972,0.12501989322209234
143.978,0.12500262863955028
143.984,0.12498518102367898
143.99,0.12496754936751817
143.996,0.12494976031747475
144.002,0.12493186910801024
144.008,0.12491396016481933
144.014,0.12489613221608738
144.02,0.12487845553123818
144.026,0.12486096599961695
144.032,0.12484366612639203
144.038,0.1248265264049232
144.044,0.12480948643491367
144.05,0.1247924638277025
144.056,0.1247754392610031
144.062,0.12475841276095655
144.068,0.12474138435371361
144.074,0.12472435406543414
144.08,0.12470732192228728
144.086,0.1246902879504511
144.092,0.12467325217611241
144.098,0.12465621462546675
144.104,0.12463917532471767
144.11,0.12462213430007724
144.116,0.12460509157776545
144.122,0.12458804718401005
144.128,0.1245710011450465
144.134,0.12455395348711759
144.14,0.12453690423647333
144.146,0.12451985341937094
144.152,0.12450280106207436
144.158,0.12448574719085433
144.164,0.12446869183198783
144.17,0.12445163501175838
144.176,0.12443457675645546
144.182,0.12441751709237445
144.188,0.12440045604581658
144.194,0.1243833984066873
144.2,0.12436708598049091
144.206,0.1243525988135229
144.212,0.12434073735177967
144.218,0.1243320221227533
144.224,0.12432669559653112
144.23,0.1243247252908977
144.236,0.1243258158087218
144.242,0.12432998930096804
144.248,0.12433746700307978
144.254,0.12434835868385503
144.26,0.12436266400444618
144.266,0.1243802739414853
144.272,0.12440097213091321
144.278,0.12442441254640411
144.284,0.12444947129271024
144.29,0.12447504615549343
144.296,0.12450051885956324
144.302,0.12452575450109342
144.308,0.12455110317118079
144.314,0.12457740095191605
144.32,0.12460592646229231
144.326,0.12463737905584328
144.332,0.1246720269843407
144.338,0.12471002192380634
144.344,0.1247514003093737
144.35,0.12479608479222237
144.356,0.12484388566012174
144.362,0.124894529568019
144.368,0.12494805360316534
144.374,0.1250045281371898
144.38,0.12506390999591327
144.386,0.12512603758589083
144.392,0.12519062637027029
144.398,0.12525726453522285
144.404,0.12532542555532508
144.41,0.1253947074414393
144.416,0.1254648376178545
144.422,0.12553563545046462
144.428,0.1256070123432962
144.434,0.1256789719976472
144.44,0.12575161072995805
144.446,0.12582509961958363
144.452,0.12589951116371959
144.458,0.12597487441462768
144.464,0.12605120765297942
144.47,0.12612847072913388
144.476,0.12620657329408105
144.482,0.1262854484362205
144.488,0.12636489452680738
144.494,0.1264438272297332
144.5,0.12652143645734243
144.506,0.12659741212518683
144.512,0.12667190215925428
144.518,0.12674548674868616
144.524,0.12681921185017905
144.53,0.1268945349315113
144.536,0.12697276703969837
144.542,0.12705483738610818
144.548,0.127141306099688
144.554,0.12723242993797393
144.56,0.12732812567732013
144.566,0.12742791232440956
144.572,0.12753122523626703
144.578,0.12763839312755762
144.584,0.12774938448720508
144.59,0.12786366004369892
144.596,0.12798018445713022
144.602,0.1280974672979399
144.608,0.12821356594772304
144.614,0.12832643079235265
144.62,0.12843512231857918
144.626,0.12853902486676713
144.632,0.12863775070735178
144.638,0.12873101449314786
144.644,0.1288186533816087
144.65,0.12890068894443427
144.656,0.12897708919780398
144.662,0.12904733198303844
144.668,0.129111118328918
144.674,0.1291684290034198
144.68,0.12921953344929055
144.686,0.12926499839260536
144.692,0.1293056951724887
144.698,0.12934270691605532
144.704,0.12937693625768826
144.71,0.12940909304862447
144.716,0.12943969575809167
144.722,0.12946906838862238
144.728,0.12949733826613244
144.734,0.12952443430134158
144.74,0.12955029204174337
144.746,0.12957511421692497
144.752,0.12959900514656958
144.758,0.1296219667835796
144.764,0.12964398427275686
144.77,0.12966491887310166
144.776,0.1296844699881231
144.782,0.12970218943656328
144.788,0.12971763431117042
144.794,0.12973045217265783
144.8,0.1297403968152569
144.806,0.12974743674760275
144.812,0.1297517001462582
144.818,0.12975345241937036
144.824,0.12975291338196568
144.83,0.1297501234511829
144.836,0.1297451539954032
144.842,0.1297381091244992
144.848,0.129729126049385
144.854,0.12971837539897715
144.86,0.1297060614822029
144.866,0.1296923707992551
144.872,0.12967745792092633
144.878,0.12966149867484394
144.884,0.1296446902456418
144.89,0.12962725119213594
144.896,0.12960942141717657
144.902,0.12959146197665677
144.908,0.1295735028008725
144.914,0.12955554391741955
144.92,0.1295375853538871
144.926,0.12951962713785667
144.932,0.1295016692969024
144.938,0.12948371185859064
144.944,0.1294657548504797
144.95,0.1294477983001199
144.956,0.12942984223505302
144.962,0.12941188668281242
144.968,0.12939395221129335
144.974,0.12937612558114475
144.98,0.1293584678850849
144.986,0.1293410057229659
144.992,0.12932373241282918
144.998,0.12930660939980773
145.004,0.12928956723474588
145.01,0.12927253175022324
145.016,0.12925549700976827
145.022,0.12923846303714576
145.028,0.12922142985611138
145.034,0.12920439749041143
145.04,0.12918736596378305
145.046,0.12917033529995361
145.052,0.12915330552264082
145.058,0.12913627665555255
145.064,0.1291192487223865
145.07,0.12910222174683023
145.076,0.12908519575256094
145.082,0.12906817076324525
145.088,0.12905114680253923
145.094,0.12903412389408778
145.1,0.12901710206152506
145.106,0.129000081328474
145.112,0.1289830617185461
145.118,0.12896604325534153
145.124,0.12894902596244862
145.13,0.12893200986344394
145.136,0.12891499498189216
145.142,0.12889798134134572
145.148,0.12888096896534496
145.154,0.1288639578774174
145.16,0.12884694810107822
145.166,0.12882993965982978
145.172,0.12881293257716153
145.178,0.12879592687654978
145.184,0.12877892258145757
145.19,0.12876191971533452
145.196,0.1287450093023011
145.202,0.12872903288779738
145.208,0.12871492852263794
145.214,0.12870354498890624
145.22,0.12869564001826594
145.226,0.128691879325351
145.232,0.12869283636658066
145.238,0.1286990269620986
145.244,0.12871110228726623
145.25,0.12872965640955572
145.256,0.12875518418946869
145.262,0.12878802191016764
145.268,0.12882837243521464
145.274,0.128876381701544
145.28,0.12893218495546738
145.286,0.12899612316166725
145.292,0.1290686110671903
145.298,0.1291501099198565
145.304,0.1292410287860739
145.31,0.1293417080337683
145.316,0.12945248248500432
145.322,0.12957527483315318
145.328,0.12971284116567686
145.334,0.12986680792349972
145.34,0.1300377562391987
145.346,0.13022526482739183
145.352,0.13042795559580872
145.358,0.130643531142558
145.364,0.13086946295051272
145.37,0.1311051381071543
145.376,0.1313501785142376
145.382,0.13160425099107936
145.388,0.13186707035628498
145.394,0.1321384022388155
145.4,0.13241806559597538
145.406,0.13270526538144806
145.412,0.13299761081484102
145.418,0.13329339044173588
145.424,0.13359184951174122
145.43,0.13389336386054587
145.436,0.13419950471796918
145.442,0.13451309705176845
145.448,0.134838365407904
145.454,0.13517969669649693
145.46,0.135540114961371
145.466,0.1359212608867326
145.472,0.13632344197032514
145.478,0.13674572852560926
145.484,0.13718607328643806
145.49,0.13764246654831253
145.496,0.13811447379989752
145.502,0.13860158174203904
145.508,0.13910314345034158
145.514,0.13961813894825997
145.52,0.14014526867870988
145.526,0.1406830186580725
145.532,0.14122956685591193
145.538,0.14178291236643856
145.544,0.14234117056644877
145.55,0.14290257129273165
145.556,0.1434654566780831
145.562,0.1440282820461081
145.568,0.14458961970941792
145.574,0.14514803595497508
145.58,0.14570197765960483
145.586,0.14624990193160398
145.592,0.1467902707347518
145.598,0.14732154189765662
145.604,0.1478421571637497
145.61,0.14835052692736508
145.616,0.14884506852986615
145.622,0.14932448641698215
145.628,0.14978784063322484
145.634,0.1502345799092497
145.64,0.1506648091086308
145.646,0.15107876122705813
145.652,0.1514766051324143
145.658,0.15185796824632022
145.664,0.1522221398864261
145.67,0.15256854304982653
145.676,0.15289677228304813
145.682,0.153206820548678
145.688,0.153499029627689
145.694,0.15377409558128619
145.7,0.1540325559113657
145.706,0.1542747996069054
145.712,0.15450139483360967
145.718,0.1547136068118983
145.724,0.15491192337484624
145.73,0.15509691495704483
145.736,0.15526926361821827
145.742,0.15542956222330828
145.748,0.15557828261930723
145.754,0.15571585636786014
145.76,0.155842687095557
145.766,0.15595915692447837
145.772,0.15606554698222067
145.778,0.1561620352495169
145.784,0.15624871985440034
145.79,0.15632568837769337
145.796,0.1563930363919952
145.802,0.15645086823454557
145.808,0.15649933521463907
145.814,0.15653868789717426
145.82,0.1565692747011498
145.826,0.15659158843797552
145.832,0.15660625710331313
145.838,0.15661402393089918
145.844,0.15661569123762833
145.85,0.15661204287935498
145.856,0.1566039433344087
145.862,0.1565923080916187
145.868,0.1565776169335634
145.874,0.15656023822948548
145.88,0.1565406014132845
145.886,0.15651919750100632
145.892,0.1564965793719022
145.898,0.15647336177070487
145.904,0.15645017378947612
145.91,0.15642715778868693
145.916,0.15640431252798764
145.922,0.15638163677463193
145.928,0.1563591293034648
145.934,0.15633678889690905
145.94,0.1563146143449517
145.946,0.15629260444512885
145.952,0.15627075800250995
145.958,0.1562490738296814
145.964,0.15622755074672898
145.97,0.15620618758122004
145.976,0.1561849831681847
145.982,0.15616393635009604
145.988,0.1561430459768503
145.994,0.1561223109057455
146,0.15610173000146035
146.006,0.15608130213603197
146.012,0.15606103555416476
146.018,0.15604094131733875
146.024,0.15602102089120076
146.03,0.15600126647121898
146.036,0.15598166129336768
146.042,0.15596217988678965
146.048,0.15594278822806065
146.054,0.15592344728665422
146.06,0.15590412481297067
146.066,0.15588479765229174
146.072,0.1558654516438989
146.078,0.15584608160986468
146.084,0.15582669139023972
146.09,0.15580729375016097
146.096,0.15578789592215855
146.102,0.15576849793115816
146.108,0.15574909980208304
146.114,0.15572970155985344
146.12,0.1557103032293869
146.126,0.15569090483559772
146.132,0.15567150640339716
146.138,0.15565210795769302
146.144,0.1556327095233894
146.15,0.1556133111253869
146.156,0.15559391278858228
146.162,0.15557451453786825
146.168,0.1555551163981334
146.174,0.15553571839426186
146.18,0.15551632055113357
146.186,0.15549692289362366
146.192,0.15547752544660257
146.198,0.15545933445539306
146.204,0.15544611674137102
146.21,0.15544099967724637
146.216,0.15544631766812128
146.222,0.15546364642116028
146.228,0.1554937952235579
146.234,0.1555368260959787
146.24,0.1555925690409017
146.246,0.1556614248143789
146.252,0.1557436859187507
146.258,0.15583952964838874
146.264,0.15594903632562984
146.27,0.15607219956700694
146.276,0.15620892168662862
146.282,0.15635893253547722
146.288,0.15652185232100363
146.294,0.15669741049052302
146.3,0.15688544833290988
146.306,0.15708587753459083
146.312,0.15729868671362324
146.318,0.15752409827215044
146.324,0.15780170624478587
146.33,0.15813039823388914
146.336,0.15850847419557332
146.342,0.1589338399200524
146.348,0.15940416235678212
146.354,0.15991699275729274
146.36,0.16046986377189348
146.366,0.1610595409082494
146.372,0.1616820975937867
146.378,0.16233423686983067
146.384,0.16301370507391466
146.39,0.16371975421740398
146.396,0.16445321427406978
146.402,0.1652165978490894
146.408,0.16601060403132273
146.414,0.16683340090845103
146.42,0.16768325020395705
146.426,0.16855843588741676
146.432,0.16945740834172893
146.438,0.17037864258970303
146.444,0.17132058147106366
146.45,0.1722812414284958
146.456,0.1732585863795291
146.462,0.17425087090021404
